재무제표종류,재무제표구분,연결/별도,회사명,Industry,상장시장,결산기준일,Year,보고서종류,항목명,주요계정,계정코드,당기,전기
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,CJ CGV,Media,KOSPI,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,7.77663E+11,9.20481E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,LIG넥스원,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,2.00676E+12,1.79148E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,LIG넥스원,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,1.40278E+12,1.15983E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,LIG넥스원,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,6.03978E+11,6.31649E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,SIMPAC,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,3.81158E+11,4.17865E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,SIMPAC,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,1.40332E+11,1.77449E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,SIMPAC,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,2.40826E+11,2.40417E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,SK가스,Energy and Natural Resources,KOSPI,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,4.35175E+12,4.07092E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,SK가스,Energy and Natural Resources,KOSPI,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,2.56831E+12,2.35962E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,SK가스,Energy and Natural Resources,KOSPI,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,1.78344E+12,1.7113E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,고려아연,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,7.03814E+12,6.48264E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,고려아연,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,9.32492E+11,8.19933E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,고려아연,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,6.10565E+12,5.6627E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,극동유화,Energy and Natural Resources,KOSPI,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,2.68504E+11,1.91719E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,극동유화,Energy and Natural Resources,KOSPI,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,1.20113E+11,51837900224
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,극동유화,Energy and Natural Resources,KOSPI,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,1.48391E+11,1.39881E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,대웅제약,Healthcare,KOSPI,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,1.21352E+12,1.1447E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,대웅제약,Healthcare,KOSPI,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,5.81988E+11,5.40149E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,대웅제약,Healthcare,KOSPI,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,6.31537E+11,6.04551E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,동원산업,Consumer Products,KOSPI,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,2.56035E+12,1.90033E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,동원산업,Consumer Products,KOSPI,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,1.65661E+12,1.10922E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,동원산업,Consumer Products,KOSPI,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,9.03739E+11,7.91112E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,롯데케미칼,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,1.9551E+13,1.58668E+13
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,롯데케미칼,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,7.2962E+12,6.46602E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,롯데케미칼,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,1.22548E+13,9.40082E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,삼성SDI,Consumer Products,KOSPI,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,1.57515E+13,1.49003E+13
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,삼성SDI,Consumer Products,KOSPI,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,4.29948E+12,3.9362E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,삼성SDI,Consumer Products,KOSPI,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,1.1452E+13,1.09641E+13
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,선진,Consumer Products,KOSPI,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,6.86844E+11,5.43651E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,선진,Consumer Products,KOSPI,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,3.52023E+11,3.48835E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,선진,Consumer Products,KOSPI,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,3.34821E+11,1.94816E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,신세계푸드,Consumer Products,KOSPI,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,5.95366E+11,5.56151E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,신세계푸드,Consumer Products,KOSPI,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,2.80302E+11,2.58972E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,신세계푸드,Consumer Products,KOSPI,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,3.15064E+11,2.9718E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,아세아시멘트,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,9.06381E+11,8.50533E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,아세아시멘트,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,2.09074E+11,1.8569E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,아세아시멘트,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,6.97307E+11,6.64842E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,에스엠,Media,KOSDAQ,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,7.97509E+11,5.25083E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,에스엠,Media,KOSDAQ,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,3.61878E+11,1.49536E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,에스엠,Media,KOSDAQ,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,4.35631E+11,3.75546E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,에이블씨엔씨,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,3.72642E+11,2.78596E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,에이블씨엔씨,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,67639507418,79749075370
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,에이블씨엔씨,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,3.05002E+11,1.98847E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,이수화학,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,9.99536E+11,1.09788E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,이수화학,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,6.55384E+11,7.53761E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,이수화학,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,3.44152E+11,3.44118E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,인포뱅크,Telecommunications,KOSDAQ,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,73379877050,72611165393
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,인포뱅크,Telecommunications,KOSDAQ,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,18497166611,20291552327
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,인포뱅크,Telecommunications,KOSDAQ,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,54882710439,52319613066
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,일동제약,Healthcare,KOSPI,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,5.64627E+11,5.50354E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,일동제약,Healthcare,KOSPI,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,2.79555E+11,2.8194E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,일동제약,Healthcare,KOSPI,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,2.85073E+11,2.68414E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,진양홀딩스,Consumer Products,KOSPI,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,5.52715E+11,5.54263E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,진양홀딩스,Consumer Products,KOSPI,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,1.52403E+11,1.60489E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,진양홀딩스,Consumer Products,KOSPI,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,4.00312E+11,3.93773E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,카카오,Technology,KOSDAQ,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,6.34943E+12,5.48412E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,카카오,Technology,KOSDAQ,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,1.84161E+12,1.78117E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,카카오,Technology,KOSDAQ,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,4.50782E+12,3.70294E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,케이씨씨,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,9.54378E+12,9.16237E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,케이씨씨,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,3.67752E+12,3.19544E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,케이씨씨,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,5.86626E+12,5.96693E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,코오롱,Consumer Products,KOSPI,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,3.69936E+12,3.33362E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,코오롱,Consumer Products,KOSPI,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,2.78543E+12,2.50233E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,코오롱,Consumer Products,KOSPI,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,9.13936E+11,8.31295E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,코오롱플라스틱,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,3.5384E+11,3.08309E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,코오롱플라스틱,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,1.59308E+11,1.3348E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,코오롱플라스틱,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,1.94532E+11,1.74829E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,크라운해태홀딩스,Consumer Products,KOSPI,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,1.31134E+12,1.1778E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,크라운해태홀딩스,Consumer Products,KOSPI,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,8.18365E+11,7.72939E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,크라운해태홀딩스,Consumer Products,KOSPI,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,4.92977E+11,4.04861E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,팜스코,Consumer Products,KOSPI,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,7.25317E+11,6.63076E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,팜스코,Consumer Products,KOSPI,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,4.04798E+11,3.6906E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,팜스코,Consumer Products,KOSPI,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,3.20519E+11,2.94016E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,퍼스텍,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,1.97157E+11,2.02341E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,퍼스텍,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,1.16415E+11,1.27652E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,퍼스텍,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,80742789661,74688701977
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,포스코,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,7.9025E+13,7.9763E+13
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,포스코,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,3.1561E+13,3.39246E+13
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,포스코,Industrial Products,KOSPI,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,4.7464E+13,4.58384E+13
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,한국항공우주,Aviation,KOSPI,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,3.16622E+12,2.98084E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,한국항공우주,Aviation,KOSPI,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,2.02582E+12,1.53526E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,한국항공우주,Aviation,KOSPI,2017-12-31,2017,사업보고서,   자본총계,자본총계,C,1.14041E+12,1.44558E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,한라,Construction,KOSPI,2017-12-31,2017,사업보고서,   자산총계,자산총계,A,2.2141E+12,2.07388E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,한라,Construction,KOSPI,2017-12-31,2017,사업보고서,   부채총계,부채총계,B,1.82147E+12,1.7221E+12
